datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude,maxLongitude,longitudeSpacing,minLatitude,maxLatitude,latitudeSpacing,minAltitude,maxAltitude,minTime,maxTime,timeSpacing,griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,AITKIN 2E MN - Annual - GLISA - GHCN,-93.6675,-93.6675,NaN,46.5258,46.5258,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_AITKIN_2E_MN_C00210059_annual&showErrors=false&email=,,NaN,AITKIN 2E MN Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,AITKIN 2E MN - Daily - GLISA - GHCN,-93.6675,-93.6675,NaN,46.5258,46.5258,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_AITKIN_2E_MN_C00210059_daily&showErrors=false&email=,,NaN,AITKIN 2E MN Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,AITKIN 2E MN - Monthly - GLISA - GHCN,-93.6675,-93.6675,NaN,46.5258,46.5258,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_AITKIN_2E_MN_C00210059_monthly&showErrors=false&email=,,NaN,AITKIN 2E MN Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,AKRON CANTON RGNL AP OH - Annual - GLISA - GHCN,-81.4333,-81.4333,NaN,40.9167,40.9167,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_AKRON_CANTON_RGNL_AP_OH_W00014895_annual&showErrors=false&email=,,NaN,AKRON CANTON RGNL AP OH Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,AKRON CANTON RGNL AP OH - Daily - GLISA - GHCN,-81.4333,-81.4333,NaN,40.9167,40.9167,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_AKRON_CANTON_RGNL_AP_OH_W00014895_daily&showErrors=false&email=,,NaN,AKRON CANTON RGNL AP OH Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,AKRON CANTON RGNL AP OH - Monthly - GLISA - GHCN,-81.4333,-81.4333,NaN,40.9167,40.9167,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_AKRON_CANTON_RGNL_AP_OH_W00014895_monthly&showErrors=false&email=,,NaN,AKRON CANTON RGNL AP OH Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBANY AP HCN NY - Annual - GLISA - GHCN,-73.8092,-73.8092,NaN,42.7431,42.7431,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_ALBANY_AP_HCN_NY_W00014735_annual&showErrors=false&email=,,NaN,ALBANY AP HCN NY Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBANY AP HCN NY - Daily - GLISA - GHCN,-73.8092,-73.8092,NaN,42.7431,42.7431,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_ALBANY_AP_HCN_NY_W00014735_daily&showErrors=false&email=,,NaN,ALBANY AP HCN NY Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBANY AP HCN NY - Monthly - GLISA - GHCN,-73.8092,-73.8092,NaN,42.7431,42.7431,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_ALBANY_AP_HCN_NY_W00014735_monthly&showErrors=false&email=,,NaN,ALBANY AP HCN NY Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBANY AP HCN NY - Seasonal - GLISA - GHCN,-73.8092,-73.8092,NaN,42.7431,42.7431,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_ALBANY_AP_HCN_NY_W00014735_seasonal&showErrors=false&email=,,NaN,ALBANY AP HCN NY Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBERT LEA 3SE HCN MN - Annual - GLISA - GHCN,-93.3019,-93.3019,NaN,43.6064,43.6064,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_ALBERT_LEA_3SE_HCN_MN_C00210075_annual&showErrors=false&email=,,NaN,ALBERT LEA 3SE HCN MN Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBERT LEA 3SE HCN MN - Daily - GLISA - GHCN,-93.3019,-93.3019,NaN,43.6064,43.6064,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_ALBERT_LEA_3SE_HCN_MN_C00210075_daily&showErrors=false&email=,,NaN,ALBERT LEA 3SE HCN MN Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBERT LEA 3SE HCN MN - Monthly - GLISA - GHCN,-93.3019,-93.3019,NaN,43.6064,43.6064,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_ALBERT_LEA_3SE_HCN_MN_C00210075_monthly&showErrors=false&email=,,NaN,ALBERT LEA 3SE HCN MN Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBERT LEA 3SE HCN MN - Seasonal - GLISA - GHCN,-93.3019,-93.3019,NaN,43.6064,43.6064,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_ALBERT_LEA_3SE_HCN_MN_C00210075_seasonal&showErrors=false&email=,,NaN,ALBERT LEA 3SE HCN MN Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_ALBION_MI_C00200094_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBION MI - Annual - GLISA - GHCN,-84.7733,-84.7733,NaN,42.2494,42.2494,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_ALBION_MI_C00200094_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_ALBION_MI_C00200094_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_ALBION_MI_C00200094_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_ALBION_MI_C00200094_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_ALBION_MI_C00200094_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_ALBION_MI_C00200094_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_ALBION_MI_C00200094_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_ALBION_MI_C00200094_annual&showErrors=false&email=,,NaN,ALBION MI Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_ALBION_MI_C00200094_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ALBION MI - Daily - GLISA - GHCN,-84.7733,-84.7733,NaN,42.2494,42.2494,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_ALBION_MI_C00200094_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_ALBION_MI_C00200094_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_ALBION_MI_C00200094_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_ALBION_MI_C00200094_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_ALBION_MI_C00200094_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_ALBION_MI_C00200094_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_ALBION_MI_C00200094_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_ALBION_MI_C00200094_daily&showErrors=false&email=,,NaN,ALBION MI Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
